,CASH,GHSEP,FTL,BCRP
339,1.0,0.8936750840633545,0.9060310617062444,1.079793481845689
340,1.0,0.9027500439976096,0.8968306311136932,1.0688285542573916
341,1.0,0.9059242122611975,0.8936772761580314,1.0650704357190195
342,1.0,0.9002676543793019,0.8992573646112609,1.0717206968401032
343,1.0,0.8915683381596455,0.907946918362378,1.0820767694978843
344,1.0,0.8922011892000965,0.9073024415149425,1.0813086921895512
345,1.0,0.8935582970914507,0.9059223634363784,1.0796639369742433
346,1.0,0.892137753625547,0.9073625628030675,1.0813803437894536
347,1.0,0.884452596279177,0.9151788714772019,1.09069569678157
348,1.0,0.891443957344138,0.9079446274321779,1.082074039205283
349,1.0,0.9057420166845696,0.8933819103358557,1.0647184234152227
350,1.0,0.8956984383125276,0.9032884301422587,1.0765248569601729
351,1.0,0.9133863697609311,0.8854506142700144,1.0552660302654044
352,1.0,0.9267311864644278,0.8725139463610494,1.0398483141570989
353,1.0,0.9219444133948134,0.8770206752998629,1.0452193623952346
354,1.0,0.9125391964256906,0.8859676027012815,1.0558821688942244
355,1.0,0.9187254188979097,0.8799615125401135,1.0487242056787471
356,1.0,0.9199127794835746,0.8788242504213695,1.0473688346817762
357,1.0,0.9216345585978634,0.8771793757410303,1.0454084990667223
358,1.0,0.9170938234387253,0.8815010878498057,1.0505590471692248
359,1.0,0.924692036552634,0.8741977640781554,1.041855061465172
360,1.0,0.9245397189924677,0.8743417640966755,1.0420266784086767
361,1.0,0.9260587831333941,0.8729051776598103,1.0403145774265197
362,1.0,0.9207214805237555,0.8779361315942172,1.0463103887180054
363,1.0,0.933608433142166,0.8656480275749664,1.0316656207966688
364,1.0,0.9309804881267943,0.8680846758874691,1.0345695797041061
365,1.0,0.9369832491047883,0.8624874535244564,1.0278988986525017
366,1.0,0.9355065396421142,0.8638467557115029,1.0295188934940733
367,1.0,0.9458395783689598,0.8543052275759512,1.0181474512381
368,1.0,0.93413303471649,0.8646289694326806,1.0307489408079813
369,1.0,0.9366142809834801,0.8623323400229367,1.0280110631542363
370,1.0,0.9486996690042926,0.8512054320486045,1.0147463576728635
371,1.0,0.9548143927936438,0.8463528341805785,1.00820593830134
372,1.0,0.9407877993852867,0.8552366871105902,1.02301687420053
373,1.0,0.9252769868990764,0.8693370143894954,1.03988340129094
374,1.0,0.9206234051230938,0.8737092520432677,1.0451133837864708
375,1.0,0.9263980233178026,0.8682289032803759,1.0385579011347474
376,1.0,0.9316818582582247,0.863276843698346,1.0326343473413504
377,1.0,0.9322434662053225,0.8627564695696943,1.032011886304114
378,1.0,0.9331305297408021,0.8619355254385471,1.0310298894914425
379,1.0,0.9300493601262393,0.8647816112368776,1.0344343199175163
380,1.0,0.9169311337804926,0.876979244389455,1.0490248826652158
381,1.0,0.9329944368399264,0.8616158404750083,1.0306474887858212
382,1.0,0.9351665529698125,0.859609901758393,1.028248025352772
383,1.0,0.919880778453483,0.873660664197997,1.0450552640325634
384,1.0,0.9226297913202927,0.8710497775897158,1.0419321741339482
385,1.0,0.9118682707087887,0.8812096707670516,1.0540852334349833
386,1.0,0.9261243616157266,0.867432894486675,1.0376057315233709
387,1.0,0.9263878103935584,0.8671861413017292,1.0373105703407604
388,1.0,0.9191555824887807,0.8739561869984585,1.045408762445577
389,1.0,0.9195837840491942,0.8735490422125617,1.0449217440649667
390,1.0,0.929505392606113,0.8641241134645804,1.0336478343938658
391,1.0,0.9455863197175165,0.8491743165384499,1.0157651888335342
392,1.0,0.9510537498405015,0.8448162287980265,1.0098919807772733
393,1.0,0.9538350655968465,0.8429785759057689,1.0069385951472978
394,1.0,0.9537901474922315,0.8430052239372082,1.0069860140090963
395,1.0,0.9489068482294235,0.8459075390036691,1.0121416701797923
396,1.0,0.9500408818741559,0.8451001948994925,1.0109320649279516
397,1.0,0.9624170679125165,0.8366338139786563,0.997762649226608
398,1.0,0.9528356625132265,0.8403396503855124,1.0076959398471343
399,1.0,0.9484735021068401,0.8429883877873581,1.0123092551364936
400,1.0,0.9312195448308903,0.8552645256417911,1.0307244671565985
401,1.0,0.9285184219667338,0.8577453311348996,1.0337142169316216
402,1.0,0.9397706512337728,0.8473507639626189,1.0211871748295098
403,1.0,0.95526953386728,0.8333760889438567,1.0043455548582374
404,1.0,0.9690112915614376,0.8261271420179185,0.9898978280485409
405,1.0,0.9572265431111626,0.8287032071596635,1.0019365906467315
406,1.0,0.9674015483167947,0.8238903156725176,0.9912863322537939
407,1.0,0.9709437974621791,0.8230113586485219,0.9876566262965517
408,1.0,0.9511210792288433,0.8264377484771546,1.00782055243104
409,1.0,0.9461278245380245,0.829405282951618,1.013111471547878
410,1.0,0.9371500841772681,0.8357589820769646,1.0227248150215889
411,1.0,0.9360313130176554,0.8367567123672842,1.0239457454216299
412,1.0,0.9445906467695618,0.8291051735880004,1.0145824973589785
413,1.0,0.9312098186788628,0.8389722345457757,1.0289548119974035
414,1.0,0.9315601509613491,0.8386566031468305,1.0285677068782322
415,1.0,0.924939284488467,0.8446171773149934,1.0358780340084515
416,1.0,0.9134855317021822,0.8550762815050413,1.0487055688707745
417,1.0,0.9272927212163026,0.8421519385888422,1.0328545498560016
418,1.0,0.9171508545980217,0.851362614387373,1.0441509537209321
419,1.0,0.9171999722284677,0.8513170200186596,1.0440950346532962
420,1.0,0.9192115782194895,0.8494499087356603,1.041805121994849
421,1.0,0.9193780070476205,0.849296110680753,1.0416164968625197
422,1.0,0.9386588292853257,0.8314850175410725,1.01977213865482
423,1.0,0.9275858252981098,0.8407759640598628,1.0318020057419415
424,1.0,0.9232173025436412,0.844735650404912,1.0366613410367362
425,1.0,0.9206401243427554,0.8470937456166572,1.0395552003721733
426,1.0,0.9102734117700252,0.8566323016042184,1.0512609360661938
427,1.0,0.8967699376473169,0.869340035305349,1.0668558932094794
428,1.0,0.8846878696864877,0.881052543658851,1.0812295077386789
429,1.0,0.8916282235928782,0.8741407087955833,1.0727472896657826
430,1.0,0.8868405204260976,0.8788345106825104,1.0785075330716871
431,1.0,0.892327718869777,0.8733968482766312,1.0718344224952316
432,1.0,0.8834922984719256,0.8820448238603702,1.0824472360597996
433,1.0,0.8874242072150635,0.8781193569829021,1.0776298949709604
434,1.0,0.8774930113396969,0.8879464219478226,1.0896896894640813
435,1.0,0.8870876933784198,0.8782374402541323,1.0777748070031175
436,1.0,0.8820882323003937,0.8831870229512041,1.0838489451500786
437,1.0,0.8812108588943822,0.884065489274278,1.0849270008430456
438,1.0,0.884541376712644,0.8807241824417996,1.0808265421718262
439,1.0,0.8933331720775727,0.8719703276332024,1.0700837934060212
440,1.0,0.8977946511877404,0.867615538713058,1.0647395874151953
441,1.0,0.8990613990848061,0.8663913721875571,1.0632372877173897
442,1.0,0.9062467506986078,0.8594671213522621,1.054739832740112
443,1.0,0.9053083314982344,0.8603571002106919,1.0558320166399144
444,1.0,0.9116120680573807,0.8543663627816616,1.0484801712503413
445,1.0,0.8985478530749341,0.8666101956805988,1.0635058283701717
446,1.0,0.8900593068787337,0.8747970280807603,1.0735527260645112
447,1.0,0.8948555587348537,0.8700830198845788,1.0677676854331557
448,1.0,0.9069594004490323,0.8583142522391347,1.0533250293812497
449,1.0,0.9065565460270807,0.858695499394849,1.0537928966811463
